Date,Open,High,Low,Close,Volume,Adj.Close,change,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Negative,Positive,Max_Sentiment,Sentiment_Proportion
10/2/2012,13515.29981,13567.05957,13424.919919999998,13482.36035,90730000,13482.36035,-0.243719736,13,16,8,16,9,8,4,20,25,29,Positive,0.195945946
10/3/2012,13479.20996,13536.26953,13439.12012,13494.61035,103890000,13494.61035,0.11425292,18,7,8,20,3,8,4,12,26,14,Negative,0.216666667
10/4/2012,13495.17969,13594.330080000002,13495.17969,13575.36035,106390000,13575.36035,0.594142989,10,7,4,13,4,8,4,11,20,17,Negative,0.204081633
10/5/2012,13569.17969,13661.87012,13568.75,13610.15039,115500000,13610.15039,0.301939424,17,8,7,20,10,9,6,12,28,24,Negative,0.19858156
10/8/2012,13589.25977,13610.37988,13552.08984,13583.65039,71300000,13583.65039,-0.041278003,14,11,4,15,5,13,8,13,24,15,Negative,0.196721311
10/9/2012,13582.87988,13592.330080000002,13473.30957,13473.53027,103630000,13473.53027,-0.805054679,18,8,6,20,6,12,8,19,21,22,Positive,0.157142857
10/10/2012,13473.53027,13478.830080000002,13327.62012,13344.96973,101120000,13344.96973,-0.954171204,18,14,5,20,6,16,9,11,29,20,Negative,0.195945946
10/11/2012,13346.28027,13428.49023,13326.12012,13326.38965,86630000,13326.38965,-0.149034971,12,9,5,19,8,14,3,16,24,16,Negative,0.19047619
10/12/2012,13325.62012,13401.32031,13296.42969,13328.84961,113740000,13328.84961,0.02423521,15,12,5,17,13,13,9,18,23,21,Negative,0.157534247
10/15/2012,13329.54004,13437.66016,13325.92969,13424.23047,114880000,13424.23047,0.7103803259999999,16,13,7,19,9,15,9,22,35,25,Negative,0.205882353
10/16/2012,13423.83984,13556.37012,13423.75977,13551.78027,113450000,13551.78027,0.953083697,15,11,3,18,6,11,5,14,29,20,Negative,0.21969697
10/17/2012,13539.62988,13561.65039,13468.90039,13557.0,135570000,13557.0,0.128290929,15,13,7,20,8,18,7,16,34,30,Negative,0.202380952
10/18/2012,13553.24023,13588.73047,13510.92969,13548.94043,128410000,13548.94043,-0.031725284,16,12,7,20,6,15,8,16,28,22,Negative,0.186666667
10/19/2012,13545.330080000002,13545.49023,13312.21973,13343.50977,239080000,13343.50977,-1.4899623030000002,15,6,5,13,3,8,6,13,19,14,Negative,0.18627451
10/22/2012,13344.28027,13368.54981,13235.15039,13345.88965,121880000,13345.88965,0.012060411000000002,20,11,7,22,4,17,6,12,29,24,Negative,0.190789474
10/23/2012,13344.90039,13344.90039,13083.28027,13102.53027,122220000,13102.53027,-1.816200278,18,8,8,20,3,14,8,17,31,16,Negative,0.216783217
10/24/2012,13103.53027,13155.20996,13063.62988,13077.33984,110670000,13077.33984,-0.199873076,10,15,5,17,10,9,4,13,23,19,Negative,0.184
10/25/2012,13079.63965,13214.11035,13017.37012,13103.67969,114590000,13103.67969,0.183797418,19,11,7,26,7,17,4,19,31,22,Negative,0.190184049
10/26/2012,13104.21973,13151.71973,13040.16992,13107.20996,134640000,13107.20996,0.022818863,26,13,10,32,8,22,6,18,45,31,Negative,0.213270142
10/31/2012,13107.44043,13189.08008,13052.07031,13096.45996,138160000,13096.45996,-0.083772793,14,15,6,14,8,14,7,18,21,26,Positive,0.181818182
11/1/2012,13099.19043,13273.70996,13099.11035,13232.62012,140510000,13232.62012,1.018610178,19,10,7,25,5,17,9,14,34,21,Negative,0.211180124
11/2/2012,13232.62012,13289.4502,13076.57031,13093.16016,137660000,13093.16016,-1.053910411,13,8,8,15,9,12,5,8,28,15,Negative,0.231404959
11/5/2012,13092.28027,13140.58008,13038.70996,13112.44043,95350000,13112.44043,0.15398507,14,10,7,20,6,10,5,18,30,18,Negative,0.217391304
11/6/2012,13112.90039,13290.75,13112.90039,13245.67969,105710000,13245.67969,1.0125852640000002,16,14,7,18,10,5,6,16,23,31,Positive,0.212328767
11/7/2012,13228.24023,13228.32031,12876.59961,12932.73047,164250000,12932.73047,-2.233931043,10,10,4,12,7,7,7,25,22,29,Positive,0.218045113
11/8/2012,12932.80957,12980.23047,12811.24023,12811.32031,138350000,12811.32031,-0.939387976,13,15,13,15,10,12,7,18,32,24,Negative,0.201257862
11/9/2012,12811.16992,12890.19043,12743.38965,12815.38965,131670000,12815.38965,0.032937866,17,11,7,17,8,10,6,17,28,25,Negative,0.191780822
11/12/2012,12815.92969,12861.28027,12783.0,12815.08008,62360000,12815.08008,-0.006629328,19,18,11,20,17,14,11,19,32,35,Positive,0.17857142899999998
11/13/2012,12808.70996,12898.25,12748.50977,12756.17969,142200000,12756.17969,-0.41011369,19,12,9,21,8,13,8,15,32,29,Negative,0.192771084
11/14/2012,12746.54004,12797.73047,12542.67969,12570.9502,162180000,12570.9502,-1.377549072,14,9,6,18,6,9,5,13,21,19,Negative,0.175
11/15/2012,12571.09961,12600.58984,12496.55957,12542.37988,129150000,12542.37988,-0.228458344,10,6,9,19,3,15,4,5,29,9,Negative,0.266055046
11/16/2012,12542.30957,12604.16992,12471.49023,12588.30957,197110000,12588.30957,0.366758608,19,11,10,20,4,12,4,18,31,29,Negative,0.196202532
11/19/2012,12590.23047,12796.19043,12590.23047,12795.95996,136910000,12795.95996,1.634040715,17,13,14,26,3,21,4,13,37,27,Negative,0.211428571
11/20/2012,12790.88965,12808.55957,12701.07031,12788.50977,134160000,12788.50977,-0.018606071,23,15,12,28,5,18,6,17,35,18,Negative,0.197740113
11/21/2012,12788.36035,12845.99023,12786.12988,12836.88965,97300000,12836.88965,0.379480204,21,9,9,32,6,18,6,9,35,17,Negative,0.216049383
11/23/2012,12833.12988,13011.4502,12832.98047,13009.53027,61110000,13009.53027,1.374570285,12,4,6,19,3,8,5,11,24,12,Negative,0.230769231
11/26/2012,13008.4502,13008.4502,12900.16992,12967.37012,114360000,12967.37012,-0.315795328,20,21,10,23,16,17,11,22,43,30,Negative,0.201877934
11/27/2012,12963.37988,12980.19043,12868.25977,12878.12988,117900000,12878.12988,-0.657621706,23,15,11,28,8,17,7,17,40,22,Negative,0.212765957
11/28/2012,12875.55957,12989.09961,12765.32031,12985.11035,131000000,12985.11035,0.8508428809999999,13,15,7,20,7,11,5,18,29,22,Negative,0.197278912
11/29/2012,12977.34961,13062.55957,12961.91992,13021.82031,113620000,13021.82031,0.342679394,19,16,7,24,7,13,6,20,34,24,Negative,0.2
11/30/2012,13022.04981,13053.74023,12988.67969,13025.58008,171070000,13025.58008,0.027109964,13,7,6,15,6,9,5,17,24,25,Positive,0.196850394
12/3/2012,13027.73047,13087.32031,12959.41992,12965.59961,112900000,12965.59961,-0.476912384,15,8,2,16,8,10,9,22,20,30,Positive,0.214285714
12/4/2012,12966.4502,13022.50977,12940.07031,12951.78027,125290000,12951.78027,-0.113137534,15,12,4,18,7,11,4,18,22,21,Negative,0.166666667
12/5/2012,12948.95996,13089.11035,12923.44043,13034.49023,161230000,13034.49023,0.660518476,14,13,4,24,8,9,6,14,26,21,Negative,0.18705036
12/6/2012,13026.19043,13076.87988,13007.83984,13074.04004,116850000,13074.04004,0.367333867,16,11,7,20,11,13,8,11,32,23,Negative,0.210526316
12/7/2012,13072.87012,13157.28027,13072.87012,13155.12988,124130000,13155.12988,0.629240291,15,7,4,21,6,13,6,13,28,19,Negative,0.212121212
12/10/2012,13154.88965,13195.34961,13139.08008,13169.87988,118530000,13169.87988,0.113951811,20,8,11,21,4,18,3,16,33,22,Negative,0.211538462
12/11/2012,13170.33984,13306.57031,13170.33984,13248.44043,124510000,13248.44043,0.593003574,15,12,4,23,8,10,5,18,24,19,Negative,0.17391304300000002
12/12/2012,13250.04981,13329.44043,13227.44043,13245.4502,127510000,13245.4502,-0.034713907,6,4,1,6,4,3,2,11,14,11,Negative,0.225806452
12/13/2012,13241.37988,13264.41016,13147.19043,13170.71973,101190000,13170.71973,-0.533631363,19,18,10,26,10,18,5,17,37,21,Negative,0.20441989
12/14/2012,13170.79981,13190.41016,13118.45996,13135.00977,117620000,13135.00977,-0.27173778,15,8,7,20,2,10,3,10,28,12,Negative,0.243478261
12/17/2012,13135.16992,13244.33008,13134.62988,13235.38965,142980000,13235.38965,0.762987663,16,11,5,22,8,15,11,13,26,16,Negative,0.181818182
12/18/2012,13236.61035,13365.86035,13232.58008,13350.95996,152920000,13350.95996,0.863888911,15,9,6,16,5,10,3,8,26,14,Negative,0.232142857
12/19/2012,13351.04004,13357.7002,13251.74023,13251.96973,149020000,13251.96973,-0.742041906,20,15,9,25,8,17,6,12,32,28,Negative,0.186046512
12/20/2012,13246.66992,13314.63965,13216.03027,13311.71973,119800000,13311.71973,0.491065342,15,13,7,22,6,13,3,12,29,21,Negative,0.205673759
12/21/2012,13309.9502,13309.9502,13122.53027,13190.83984,413270000,13190.83984,-0.894897045,13,15,5,18,10,13,1,17,24,23,Negative,0.17266187100000002
12/24/2012,13190.15039,13190.37988,13128.54981,13138.92969,47710000,13138.92969,-0.38832539,14,9,4,18,3,8,5,10,25,19,Negative,0.217391304
12/26/2012,13138.84961,13174.87988,13076.87012,13114.58984,79410000,13114.58984,-0.18464147,19,13,5,19,12,12,5,19,33,30,Negative,0.19760479
12/27/2012,13114.96973,13141.74023,12964.08008,13096.30957,100160000,13096.30957,-0.142281358,11,11,10,17,4,10,5,13,28,18,Negative,0.220472441
12/28/2012,13095.08008,13095.45996,12926.86035,12938.11035,85980000,12938.11035,-1.198692372,19,16,10,26,11,14,10,22,28,30,Positive,0.161290323
12/31/2012,12938.19043,13109.12988,12883.88965,13104.13965,145740000,13104.13965,1.28263082,19,12,3,24,11,14,8,23,32,27,Negative,0.184971098
1/2/2013,13104.29981,13412.70996,13104.29981,13412.54981,161430000,13412.54981,2.352281347,23,7,8,26,5,11,7,12,28,23,Negative,0.186666667
1/3/2013,13413.00977,13430.59961,13358.29981,13391.36035,129630000,13391.36035,-0.161406085,12,7,10,14,4,10,1,10,23,15,Negative,0.216981132
1/4/2013,13391.04981,13447.11035,13376.23047,13435.20996,107590000,13435.20996,0.329773667,20,11,11,25,4,17,5,17,39,16,Negative,0.236363636
1/7/2013,13436.12988,13436.12988,13343.32031,13384.29004,113120000,13384.29004,-0.385824225,12,5,5,18,7,10,1,14,27,23,Negative,0.221311475
1/8/2013,13377.41992,13377.41992,13293.12988,13328.84961,129570000,13328.84961,-0.363076836,10,7,3,7,6,6,4,7,16,18,Positive,0.214285714
1/9/2013,13329.91992,13416.54981,13329.08008,13390.50977,123070000,13390.50977,0.454540195,13,13,10,17,8,15,3,14,26,17,Negative,0.191176471
1/10/2013,13391.82031,13478.2002,13382.29004,13471.21973,133520000,13471.21973,0.592894865,17,18,12,31,10,18,11,18,37,24,Negative,0.18877551
1/11/2013,13471.4502,13496.67969,13439.96973,13488.42969,119200000,13488.42969,0.12604057300000002,11,13,6,22,5,14,9,12,24,25,Positive,0.177304965
1/14/2013,13488.42969,13520.17969,13459.83984,13507.32031,118460000,13507.32031,0.14005058,21,8,10,23,1,17,5,11,34,16,Negative,0.232876712
1/15/2013,13507.32031,13546.37012,13445.79981,13534.88965,102280000,13534.88965,0.204106628,19,14,10,21,6,12,5,17,33,27,Negative,0.201219512
1/16/2013,13534.88965,13534.88965,13468.95996,13511.23047,118540000,13511.23047,-0.174801418,11,9,6,12,8,9,4,13,18,18,Negative,0.166666667
1/17/2013,13511.23047,13633.88965,13510.24023,13596.01953,183900000,13596.01953,0.62754508,15,4,2,18,4,8,2,11,18,14,Fear,0.1875
1/18/2013,13596.01953,13649.92969,13571.86035,13649.7002,260900000,13649.7002,0.394826323,14,12,7,15,8,6,3,12,22,19,Negative,0.186440678
1/22/2013,13649.7002,13712.20996,13622.95996,13712.20996,144300000,13712.20996,0.457957062,16,10,6,16,7,10,5,14,29,27,Negative,0.207142857
1/23/2013,13712.20996,13794.29004,13710.12988,13779.330080000002,104490000,13779.330080000002,0.489491608,11,17,6,21,7,13,3,12,24,21,Negative,0.177777778
1/24/2013,13779.330080000002,13879.66016,13779.330080000002,13825.330080000002,124780000,13825.330080000002,0.333833356,24,16,8,33,6,16,6,15,39,22,Negative,0.210810811
1/25/2013,13825.330080000002,13895.98047,13825.330080000002,13895.98047,130300000,13895.98047,0.511021369,12,10,4,14,11,5,4,14,19,28,Positive,0.231404959
1/28/2013,13895.98047,13915.71973,13862.57031,13881.92969,113570000,13881.92969,-0.101113995,12,7,5,21,4,15,6,12,29,21,Negative,0.21969697
1/29/2013,13881.92969,13969.99023,13880.00977,13954.419919999998,108230000,13954.419919999998,0.522191335,9,11,6,17,10,7,3,13,22,19,Negative,0.188034188
1/30/2013,13954.419919999998,13966.12988,13896.9502,13910.419919999998,117200000,13910.419919999998,-0.315312283,21,14,14,28,13,19,5,22,37,27,Negative,0.185
1/31/2013,13910.419919999998,13941.05957,13860.580080000002,13860.580080000002,142600000,13860.580080000002,-0.358291441,17,7,8,20,4,8,2,16,22,19,Negative,0.178861789
2/1/2013,13860.580080000002,14019.78027,13860.580080000002,14009.79004,128420000,14009.79004,1.076505891,13,9,6,23,6,15,10,15,26,15,Negative,0.188405797
2/4/2013,14009.79004,14009.79004,13866.830080000002,13880.080080000002,130420000,13880.080080000002,-0.925852284,10,14,8,12,6,6,4,14,20,24,Positive,0.203389831
2/5/2013,13880.080080000002,14013.59961,13880.080080000002,13979.29981,134390000,13979.29981,0.714835408,19,5,6,22,4,14,5,8,27,18,Negative,0.2109375
2/6/2013,13979.29981,13991.61035,13913.17969,13986.51953,127560000,13986.51953,0.051645834,11,8,2,12,8,7,4,13,21,14,Negative,0.21
2/7/2013,13986.51953,13988.05957,13852.2002,13944.04981,118530000,13944.04981,-0.303647565,10,9,4,17,6,8,6,13,20,24,Positive,0.205128205
2/8/2013,13944.04981,14022.62012,13944.04981,13992.96973,99860000,13992.96973,0.350830087,20,8,9,25,7,18,9,8,32,14,Negative,0.213333333
2/11/2013,13992.96973,13992.96973,13940.41016,13971.24023,75090000,13971.24023,-0.155288644,14,6,7,23,7,10,4,16,25,21,Negative,0.187969925
2/12/2013,13971.24023,14038.96973,13968.94043,14018.7002,117180000,14018.7002,0.339697552,14,11,6,26,7,17,12,17,32,23,Negative,0.193939394
2/13/2013,14018.7002,14029.34961,13945.78027,13982.91016,130520000,13982.91016,-0.255302121,14,12,7,23,9,20,6,23,30,18,Negative,0.185185185
2/14/2013,13982.91016,13990.36035,13921.94043,13973.38965,114800000,13973.38965,-0.068086742,11,5,5,18,3,5,4,11,23,18,Negative,0.223300971
2/15/2013,13973.38965,14001.92969,13906.73047,13981.75977,195670000,13981.75977,0.059900412,14,11,9,21,7,11,7,17,28,20,Negative,0.193103448
2/19/2013,13981.75977,14044.82031,13977.90039,14035.669919999998,136410000,14035.669919999998,0.385574898,10,10,5,11,7,10,4,18,20,16,Negative,0.18018018
2/20/2013,14035.669919999998,14058.26953,13919.28027,13927.54004,138540000,13927.54004,-0.7703934590000001,14,12,12,20,5,18,5,10,30,21,Negative,0.204081633
2/21/2013,13927.54004,13927.54004,13834.40039,13880.62012,131410000,13880.62012,-0.336885924,22,15,10,24,6,17,7,15,36,27,Negative,0.201117318
2/22/2013,13880.62012,14001.19043,13880.62012,14000.57031,139850000,14000.57031,0.864155881,18,11,7,17,6,11,5,13,27,18,Negative,0.203007519
2/25/2013,14000.57031,14081.580080000002,13784.00977,13784.169919999998,152190000,13784.169919999998,-1.5456541069999998,12,19,5,16,8,9,4,17,29,26,Negative,0.2
2/26/2013,13784.169919999998,13918.44043,13784.169919999998,13900.12988,132580000,13900.12988,0.841254582,19,9,7,23,10,10,5,23,24,28,Positive,0.17721519
2/27/2013,13900.12988,14104.86035,13880.19043,14075.37012,107010000,14075.37012,1.260709328,23,11,18,28,6,18,5,12,39,15,Negative,0.222857143
2/28/2013,14075.37012,14149.15039,14050.17969,14054.49023,177150000,14054.49023,-0.148343403,10,6,4,15,3,6,5,9,19,9,Negative,0.220930233
3/1/2013,14054.49023,14107.08984,13937.59961,14089.66016,125920000,14089.66016,0.25023975600000004,9,5,7,11,5,6,3,12,23,16,Negative,0.237113402
3/4/2013,14089.66016,14128.20996,14030.37012,14127.82031,110810000,14127.82031,0.270838016,3,4,5,10,6,2,4,10,12,17,Positive,0.232876712
3/5/2013,14127.82031,14286.37012,14127.82031,14253.76953,112100000,14253.76953,0.891497883,16,12,11,15,11,17,6,23,29,23,Negative,0.17791411
3/6/2013,14253.76953,14320.65039,14253.0,14296.24023,116510000,14296.24023,0.297961202,12,8,7,14,6,7,4,10,23,18,Negative,0.211009174
3/7/2013,14296.24023,14354.69043,14296.24023,14329.49023,117080000,14329.49023,0.232578632,16,11,6,20,6,12,3,14,27,19,Negative,0.201492537
3/8/2013,14329.49023,14413.169919999998,14329.49023,14397.07031,115630000,14397.07031,0.471615367,11,11,3,12,8,6,2,21,14,26,Positive,0.228070175
3/11/2013,14397.07031,14448.05957,14373.32031,14447.29004,94880000,14447.29004,0.348819072,12,9,8,25,8,12,5,16,29,20,Negative,0.201388889
3/12/2013,14447.29004,14478.79981,14412.05957,14450.05957,102100000,14450.05957,0.0191699,18,10,6,20,9,15,3,17,32,26,Negative,0.205128205
3/13/2013,14450.05957,14472.79981,14411.66016,14455.28027,83920000,14455.28027,0.036129284,16,17,7,17,7,7,5,12,27,19,Negative,0.201492537
3/14/2013,14455.28027,14539.29004,14455.28027,14539.13965,117390000,14539.13965,0.580129706,9,8,6,16,5,9,1,15,21,24,Positive,0.210526316
3/15/2013,14539.13965,14539.13965,14470.5,14514.11035,407770000,14514.11035,-0.17215114899999998,15,13,12,25,7,14,7,19,30,25,Negative,0.17964071899999998
3/18/2013,14514.11035,14521.58984,14404.20996,14452.05957,119640000,14452.05957,-0.427520396,14,7,5,22,7,15,6,11,27,17,Negative,0.20610687
3/19/2013,14452.05957,14514.33984,14382.08984,14455.82031,122170000,14455.82031,0.026022187,14,13,8,24,8,14,5,20,26,26,Negative,0.164556962
3/20/2013,14455.82031,14546.82031,14455.82031,14511.73047,121240000,14511.73047,0.386765716,15,8,9,19,4,15,6,17,22,22,Negative,0.16058394199999998
3/21/2013,14511.73047,14511.73047,14383.01953,14421.49023,110450000,14421.49023,-0.621843378,17,17,6,18,12,9,8,23,24,38,Positive,0.220930233
3/22/2013,14421.49023,14519.9502,14421.49023,14512.03027,101450000,14512.03027,0.627813336,9,7,1,10,5,5,0,13,12,15,Positive,0.194805195
3/25/2013,14512.03027,14563.75,14395.0,14447.75,124840000,14447.75,-0.442944728,14,11,5,21,7,9,5,14,28,21,Negative,0.207407407
3/26/2013,14447.75,14561.54004,14447.75,14559.65039,96030000,14559.65039,0.774517769,14,13,7,17,6,10,5,14,23,17,Negative,0.182539683
3/27/2013,14559.65039,14559.65039,14439.54981,14526.16016,92680000,14526.16016,-0.230020873,12,12,8,19,6,8,6,18,23,21,Negative,0.17293233100000002
3/28/2013,14526.16016,14585.09961,14520.86035,14578.54004,153710000,14578.54004,0.360590014,10,9,6,15,7,12,4,10,27,20,Negative,0.225
4/1/2013,14578.54004,14605.71973,14531.48047,14572.84961,91400000,14572.84961,-0.039032921,13,7,4,15,2,10,2,10,21,19,Negative,0.203883495
4/2/2013,14572.84961,14684.49023,14572.84961,14662.00977,98420000,14662.00977,0.6118237639999999,15,15,7,16,7,11,7,16,24,21,Negative,0.17266187100000002
4/3/2013,14662.00977,14683.12988,14525.36035,14550.34961,127140000,14550.34961,-0.76156106,12,13,5,25,8,9,6,15,21,22,Fear,0.183823529
4/4/2013,14550.34961,14625.24023,14538.71973,14606.11035,104790000,14606.11035,0.383226139,10,11,1,17,6,6,6,20,24,19,Negative,0.2
4/5/2013,14606.11035,14606.11035,14434.42969,14565.25,131250000,14565.25,-0.279748345,10,9,3,11,9,9,3,14,17,22,Positive,0.205607477
4/8/2013,14565.25,14613.48047,14497.79981,14613.48047,106680000,14613.48047,0.331133822,7,8,2,11,3,7,2,10,22,17,Negative,0.247191011
4/9/2013,14613.48047,14716.45996,14598.5,14673.45996,128580000,14673.45996,0.410439471,15,12,8,22,3,12,6,9,22,10,Fear,0.18487395
4/10/2013,14673.45996,14826.66016,14673.45996,14802.24023,120520000,14802.24023,0.8776408109999999,8,10,3,17,3,7,4,14,13,17,Fear,0.177083333
4/11/2013,14802.24023,14887.50977,14785.36035,14865.13965,144570000,14865.13965,0.42493172,9,13,5,21,8,8,6,19,21,29,Positive,0.208633094
4/12/2013,14865.13965,14865.20996,14790.57031,14865.05957,119570000,14865.05957,-0.000538697,12,14,8,15,10,9,4,15,23,15,Negative,0.184
4/15/2013,14865.05957,14865.05957,14598.580080000002,14599.2002,161680000,14599.2002,-1.788485097,15,8,6,11,6,13,4,16,25,27,Positive,0.20610687
4/16/2013,14599.2002,14761.73047,14599.2002,14756.78027,126320000,14756.78027,1.079374732,9,15,6,18,6,12,5,14,23,14,Negative,0.18852459
4/17/2013,14756.78027,14756.78027,14560.80957,14618.58984,168010000,14618.58984,-0.936453796,18,8,6,20,5,10,8,9,31,12,Negative,0.244094488
4/18/2013,14618.58984,14650.25977,14495.29004,14537.13965,158050000,14537.13965,-0.557168625,18,12,7,31,6,13,1,15,35,24,Negative,0.216049383
4/19/2013,14537.13965,14553.73047,14444.03027,14547.50977,207200000,14547.50977,0.07133534,17,20,8,23,16,17,12,24,27,32,Positive,0.163265306
4/22/2013,14547.50977,14588.830080000002,14457.59961,14567.169919999998,146890000,14567.169919999998,0.135144477,12,6,7,18,6,10,4,17,21,20,Negative,0.173553719
4/23/2013,14567.169919999998,14721.419919999998,14554.29004,14719.45996,137320000,14719.45996,1.045433257,12,9,4,11,8,6,5,16,18,23,Positive,0.205357143
4/24/2013,14719.45996,14747.419919999998,14666.54004,14676.29981,138020000,14676.29981,-0.293218339,14,15,11,23,7,13,5,16,31,25,Negative,0.19375
4/25/2013,14676.29981,14768.04981,14665.4502,14700.79981,129600000,14700.79981,0.16693581,17,7,5,16,4,11,1,10,27,16,Negative,0.236842105
4/26/2013,14700.79981,14743.49023,14684.82031,14712.54981,128910000,14712.54981,0.079927624,23,12,10,28,8,17,9,18,37,28,Negative,0.194736842
4/29/2013,14712.54981,14844.95996,14712.54981,14818.75,97060000,14818.75,0.721834056,14,7,7,19,8,11,4,16,31,26,Negative,0.216783217
4/30/2013,14818.75,14839.79981,14734.46973,14839.79981,148250000,14839.79981,0.142048452,9,6,1,13,5,6,3,10,15,15,Negative,0.180722892
5/1/2013,14839.79981,14839.79981,14687.04981,14700.9502,112620000,14700.9502,-0.935656894,12,10,11,17,8,13,7,18,27,21,Negative,0.1875
5/2/2013,14700.9502,14834.62988,14700.9502,14831.580080000002,91180000,14831.580080000002,0.888581223,19,10,9,21,6,17,6,19,27,24,Negative,0.17088607600000005
5/3/2013,14831.580080000002,15009.58984,14831.580080000002,14973.95996,119890000,14973.95996,0.959977846,14,17,8,24,9,14,7,18,31,25,Negative,0.185628743
5/6/2013,14973.95996,14988.87012,14941.08984,14968.88965,116160000,14968.88965,-0.033860869,19,20,8,22,15,16,4,27,31,35,Positive,0.177664975
5/7/2013,14968.88965,15056.669919999998,14968.88965,15056.2002,117230000,15056.2002,0.58328005,18,5,5,23,5,20,6,12,36,17,Negative,0.244897959
5/8/2013,15056.2002,15106.80957,15021.87012,15105.12012,113510000,15105.12012,0.324915459,5,7,4,6,6,5,6,11,15,18,Positive,0.21686747
5/9/2013,15105.12012,15144.830080000002,15046.87012,15082.62012,97810000,15082.62012,-0.148956114,18,12,3,23,8,10,6,17,28,20,Negative,0.193103448
5/10/2013,15082.62012,15118.49023,15038.17969,15118.49023,98980000,15118.49023,0.23782417600000005,15,10,5,18,7,13,3,17,29,23,Negative,0.207142857
5/13/2013,15113.419919999998,15113.419919999998,15053.45996,15091.67969,94280000,15091.67969,-0.143847217,13,10,13,19,4,13,4,7,28,18,Negative,0.217054264
5/14/2013,15091.67969,15219.54981,15089.29981,15215.25,124590000,15215.25,0.818797606,9,10,7,11,12,11,9,14,19,25,Positive,0.196850394
5/15/2013,15211.87012,15301.33984,15175.38965,15275.69043,124030000,15275.69043,0.4195428470000001,14,13,8,20,6,13,5,15,25,22,Negative,0.177304965
5/16/2013,15273.919919999998,15302.49023,15215.82031,15233.21973,145090000,15233.21973,-0.266468563,14,13,5,20,11,10,2,21,27,21,Negative,0.1875
5/17/2013,15234.75,15357.40039,15234.75,15354.40039,175750000,15354.40039,0.7853781059999999,16,10,9,27,5,17,6,13,31,21,Negative,0.2
5/20/2013,15348.330080000002,15391.83984,15314.15039,15335.28027,116420000,15335.28027,-0.085024266,9,7,4,9,4,6,3,16,17,21,Positive,0.21875
5/21/2013,15334.96973,15434.5,15325.67969,15387.580080000002,122970000,15387.580080000002,0.343074371,9,11,6,18,11,13,5,24,19,26,Positive,0.183098592
5/22/2013,15387.12012,15542.40039,15265.95996,15307.169919999998,171850000,15307.169919999998,-0.519591674,15,8,9,15,6,13,7,16,27,20,Negative,0.198529412
5/23/2013,15300.57031,15348.41016,15180.23047,15294.5,148810000,15294.5,-0.039673763,23,9,9,23,6,12,4,18,29,25,Negative,0.183544304
5/24/2013,15290.74023,15306.70996,15199.62988,15303.09961,105660000,15303.09961,0.080829148,15,17,5,23,12,11,9,16,27,27,Negative,0.166666667
5/28/2013,15307.330080000002,15521.49023,15307.330080000002,15409.38965,130680000,15409.38965,0.666736586,17,14,13,30,7,19,3,14,32,31,Negative,0.177777778
5/29/2013,15399.94043,15400.25,15229.53027,15302.79981,114020000,15302.79981,-0.630785719,21,13,7,20,3,17,5,16,29,21,Negative,0.190789474
5/30/2013,15306.01953,15398.7002,15280.99023,15324.53027,121150000,15324.53027,0.120937661,19,14,12,29,13,19,10,17,31,28,Negative,0.161458333
5/31/2013,15322.21973,15392.37988,15115.57031,15115.57031,208830000,15115.57031,-1.348691108,12,13,11,21,6,12,4,18,27,30,Positive,0.194805195
6/3/2013,15123.54981,15254.11035,15123.54981,15254.03027,147980000,15254.03027,0.8627635029999999,18,11,5,19,5,16,6,14,30,21,Negative,0.206896552
6/4/2013,15255.21973,15304.98047,15100.78027,15177.54004,134280000,15177.54004,-0.509200715,16,5,6,16,3,7,5,12,21,18,Negative,0.19266055
6/5/2013,15168.09961,15168.62988,14945.57031,14960.58984,141400000,14960.58984,-1.3680669980000002,13,8,6,16,4,5,5,9,17,15,Negative,0.173469388
6/6/2013,14955.4502,15040.62012,14844.21973,15040.62012,140410000,15040.62012,0.56949086,12,14,4,18,11,7,7,18,25,24,Negative,0.17857142899999998
6/7/2013,15044.45996,15255.580080000002,15044.45996,15248.12012,137380000,15248.12012,1.353721945,10,6,2,14,5,7,6,14,21,16,Negative,0.207920792
6/10/2013,15247.80957,15300.63965,15211.25,15238.58984,94250000,15238.58984,-0.060465905,11,9,6,15,4,11,5,12,25,15,Negative,0.221238938
6/11/2013,15231.37988,15251.07031,15086.08984,15122.01953,101610000,15122.01953,-0.7179937259999999,9,7,2,19,4,11,5,15,18,20,Positive,0.181818182
6/12/2013,15130.38965,15241.28027,14981.20996,14995.23047,105770000,14995.23047,-0.893296089,17,8,4,16,5,11,4,12,27,22,Negative,0.214285714
6/13/2013,14992.54004,15202.26953,14953.4502,15176.080080000002,104490000,15176.080080000002,1.224209097,12,12,5,20,3,9,4,13,20,22,Positive,0.183333333
6/14/2013,15178.080080000002,15205.919919999998,15044.79981,15070.17969,107430000,15070.17969,-0.71089617,14,14,4,16,9,9,2,20,25,24,Negative,0.182481752
6/17/2013,15078.70996,15261.70996,15078.70996,15179.84961,139250000,15179.84961,0.670744701,10,8,5,14,4,7,1,19,22,21,Negative,0.198198198
6/18/2013,15186.29981,15340.08984,15186.29981,15318.23047,99210000,15318.23047,0.8687479220000001,7,10,4,12,5,9,1,15,17,22,Positive,0.215686275
